attributed_touch_type,attributed_touch_time,install_time,event_name,attribute_id,media_source,channel,campaign,event_source,is_retargeting,platform,app_version,sdk_version,app_name
,,2022-05-21,install,attribute-845eb0ab-090f-464f-a561-b7db9df614b7,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-10,install,attribute-d656a721-8a6d-4291-b335-0f382fceccd5,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-f06f2b1b-e23f-4b6a-b856-a8c4f5cc310d,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-8801d8d7-4278-4abb-a046-834c8c8c842d,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-2e436e45-8ed3-433f-b99f-c9762222d665,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-156c8294-8b7a-4561-b0cb-26a1d326612a,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-61d1d535-4eeb-4a44-88bc-5c91c0482dcd,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-13,install,attribute-8ac3e2cb-6c84-4845-8f1d-744f60665070,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-8f9e3b7a-6a52-48bb-b7fa-6da0324bdc3a,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-f817b83c-21cb-4045-ba04-407becfccb60,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-c8095f13-5df5-432b-8fc7-76f9f35f5762,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-04,install,attribute-2ff95365-36cb-4ad9-90a9-0ac6be774942,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-115b5dad-7619-4322-8b97-33c4497f3fd1,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-05,install,attribute-39dce411-108d-4ee2-b747-64f114dc149d,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-764d870a-bfa1-42a3-8128-20e463ea31d0,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-22,install,attribute-1b386882-f473-4232-a8e8-e4576990857c,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-cb5a0a15-1143-4e5c-acd9-343a729242e1,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-04,install,attribute-aa25a6a7-5dea-428d-aefd-9271cdda5ddf,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-02,install,attribute-4fa9ae54-a70b-471c-b7b2-d2a8f86d0f90,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-0f65e704-1e86-4b2e-b289-a5b1054f94d6,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-f4e916cc-2759-4048-9d47-743c6672b476,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-13,install,attribute-5b3724a7-98c0-417a-9432-98e2b54816f5,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-dd76945f-b225-43f7-94f8-a26b837ec023,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-c3a6ce83-5861-4eba-a929-27ce1bdf5778,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-cce0e604-0227-4bc6-ab21-6a979a2042b5,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-21,install,attribute-52bbb4bb-4246-4778-8439-5f2eb72c2f29,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-1a1b758d-507b-4f82-b319-caebcc756530,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-c11ac00a-ea3d-4724-9a8a-a476f90b6d82,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-933fd128-f088-432e-a67a-15a6975ccbe9,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-16,install,attribute-78257190-f58f-45a4-8607-58706ad3fc6e,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-c364a83d-f816-4ef3-9716-476d408bc109,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-aaa796ce-d9ba-4c0c-8fea-95c83370dc10,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-44766198-2dbf-4d35-8f36-790429214aec,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-e6b0ef88-a3a3-4fa4-8c43-9711d92060fb,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-03,install,attribute-ce6890ce-da2c-4908-b433-b73d3113fab3,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-e8662a4f-77f3-4566-80b3-59948c3d2f03,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-7c29355d-6981-4a0a-b3bc-d5ef4a9cb9cc,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-7507ceb6-b61d-462f-90eb-8d68a09791ac,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-c73fe8d0-cec1-4535-931c-d18b0f492bfd,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-c8efc33c-b2e2-4a5e-aa1b-a1153fb3dad8,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-25,install,attribute-7681aa4d-dfa9-4bf1-b582-dd9b8b74b95a,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-04,install,attribute-afdf48d2-3eb4-4b8e-af3e-9ae529cfc957,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-10,install,attribute-99327409-5bde-46b0-b78e-9373850abae2,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-8a6563e1-9c13-4b48-8fd3-802faa32baaa,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-cb893646-2980-4807-9986-6c5b527ec2d1,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-9cf2a29f-e113-4cbf-9ca8-b4c079fc889e,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-b89523ae-f9fa-4316-ab2c-1482ef8f10e8,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-8cc76c01-9dfd-4a75-a42e-9bdb452d4901,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-8ab310ac-2963-4e33-9923-6c4a29a99db6,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-966feaf3-1e41-45de-a9ff-ae1610de4ec5,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-a97f2c85-d8b8-457a-b833-ba08fa44774d,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-10,install,attribute-e923da75-ae96-4857-8844-bb145e8795a3,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-7c0ce104-4006-4ec3-a8c1-1b0dad00bdbb,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-d4176f0b-eeed-46dc-9bb9-7448769b5e47,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-04,install,attribute-0db87b55-03af-4ebf-9411-bdce09a98f6f,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-26,install,attribute-8ff5432a-28b7-4b67-9f77-3fdcff735963,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-66948d57-0ea6-41a6-ae3b-4a6873c835e6,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-26,install,attribute-83eca275-0410-4d20-8acf-31d2fdeb2a37,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-9c714afa-82eb-4938-ad02-2d370f93c14c,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-fc1a8556-5be7-4a2d-b783-1e99f8da3847,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-03,install,attribute-99ad674b-d633-466f-b10e-b1814125e7ab,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-05,install,attribute-91ee516d-5824-4faf-8983-9b7b76770ddc,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-11,install,attribute-263e2a27-7b0d-4da3-807c-45d90a01322b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-20,install,attribute-575e7894-3815-4be0-9867-42573fb153e5,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-c9179bde-8a57-4dac-80fd-021af33b0eb5,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-c0231ac5-27de-48b6-9e8d-38d55abcff65,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-03,install,attribute-a19e10e0-4c6e-473b-b0f4-8aa5c9c1b205,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-23,install,attribute-004194a4-5952-4c0c-a613-32e727da85e8,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-26,install,attribute-eb8866af-8bc2-436b-b801-53128715bccb,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-02,install,attribute-f60ed544-86c8-416b-9924-d267f6019c3b,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-03,install,attribute-2855be10-2152-4d09-b7b4-4405d3891ccb,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-23,install,attribute-907a1440-918d-4551-9ba3-a9db3207bdcf,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-a615a6ef-99b6-40b2-b423-3d674166e105,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-0c13bd88-1298-45b4-b528-3fd3e61b95b6,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-12,install,attribute-c2c68252-0e1c-4fd4-9726-5bc2865e1963,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-21,install,attribute-e9e3cbbd-1e5e-4b6a-b758-fd2be6456684,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-26,install,attribute-65a08767-ed32-4f25-ba01-511a948929a5,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-25,install,attribute-1e9c834d-138a-4783-a32a-b29aa9870049,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-d22b7e81-2d55-48bd-971c-1391fa6e2c23,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-2bb803a8-a289-49e9-af19-a3d2ac0c0e15,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-0a9abc0c-be8c-447c-94c9-666a8ecb1adf,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-25d53f56-5883-4bcd-a38c-6ad7ac4d9181,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-10,install,attribute-f0a54c35-dd5e-450c-bc77-fa09a0cdcf0b,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-12,install,attribute-46549c30-9384-494d-932e-226b31517720,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-5967e6b0-6f06-4090-a125-26bfe6990c48,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-20,install,attribute-d78ea74d-0d65-4f8c-ad96-a0e62ebb24cb,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-18,install,attribute-41a80ad2-29b0-4cd2-894d-5d61b25bf08c,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-02821008-530c-4d3d-8a50-90380285552f,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-1ec68c62-2e06-4fec-b626-0aef0bfdec1b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-cd2a1cef-72e3-4a86-b8cf-3864d6ecbedf,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-13,install,attribute-ce211348-f001-42af-adcb-09cf838b950c,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-fc9ad604-a77a-452a-a738-0d4442d15ec8,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-39063d28-7beb-4eaa-ad9c-45636aad8661,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-a8f961c9-dfce-492d-86ad-b1700fb92f6b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-edb3d0d1-76f4-4559-a286-436411344e3d,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-aba4dbac-a20d-4df6-bde7-2d5e6b022287,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-215b2f31-da81-4b64-99b0-3e0bfc09bff5,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-85993e8c-619e-4add-a5e1-20e31801c95c,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-b3dfd2ce-5610-4a2c-a938-fe327306983f,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-9315e482-f71b-40ef-b5ca-2986d18aacd0,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-f4557aa1-a68d-4136-b5f9-599cf37b8830,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-bac8923e-d364-47a8-afcc-fed99e7933ce,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-11,install,attribute-61bd2202-1afe-4bb9-ac37-7ac8c8239236,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-84075e14-be92-4eed-bc08-dd9d891db0c3,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-066183c4-86c9-4472-bb2d-5b2d06ba7ddb,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-31,install,attribute-70b0848c-8e36-49d0-8d58-1f0cbc4e945b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-591feb2a-976e-4759-b518-f201a151bd22,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-c7207607-1a67-4903-b7e6-ff000384f7c4,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-27,install,attribute-7e49fa47-1640-48d0-a235-a47f64c54b30,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-06,install,attribute-c19509af-dcde-4272-a044-1090ddf448b7,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-e0c37e78-af91-4a74-9793-30e1ae199e40,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-19,install,attribute-d8b60d72-68af-4ff2-9464-80ab4d396744,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-11,install,attribute-6eac87ce-46cb-4513-89cf-fa3cc788e831,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-19,install,attribute-89f95a92-217d-4812-aab1-c08422bc2e94,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-30,install,attribute-dd528440-f6fe-438b-b492-15ae866bb3d7,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-c4664f13-33ba-47be-a4f5-4bab9057859c,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-29,install,attribute-6e9f0aa8-a850-4bd3-bd0a-b2a073c31d74,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-13,install,attribute-3fdce4ab-07bd-4802-ae24-0f1614e5d216,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-96d7f91b-ab12-4f8b-897d-eb26223a849b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-24,install,attribute-f43a310d-3c44-4816-ac97-3a9da417e08b,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-18,install,attribute-d2b16e8a-0394-44ca-ab14-ad3ed2df8757,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-12,install,attribute-dda5fb0a-c0e5-498d-b750-88d24b972085,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-17,install,attribute-17b0fc18-527d-418d-b22b-2a4cbe89eeba,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-23,install,attribute-1c1d7b0d-1b69-43fe-8473-27890801ca57,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-28,install,attribute-d06715ad-3931-4488-9181-373ee57ef6fd,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-01,install,attribute-4ac3e42d-4ee0-446b-8829-093bf59b6e36,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-11,install,attribute-9243894b-4a98-4f41-92f6-eb9336716f67,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-8a82a314-5c04-44f1-9f75-62f1d8a04020,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-12,install,attribute-f0eed1ba-32ad-4dca-ad92-1ecd29f6d917,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-977e59aa-e9dc-4bef-834e-052708fc6efa,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-19,install,attribute-3416ef92-f343-4da0-aaa0-794ad6e7631d,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-10,install,attribute-bd6047f7-cc67-4335-bacd-ffd126fb3322,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-37966487-f502-4bb3-a5f2-698d1484dd14,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-07,install,attribute-e69d9377-eafa-49c3-b089-3756a46dfad4,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-0a3a67ad-aa8d-4dab-809e-487e1febb87f,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-08,install,attribute-2e2ed4e1-1c9a-414a-8efb-2d4a1eb133ca,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-18,install,attribute-ef34e62b-27c4-42df-8007-56308898e74f,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-05,install,attribute-f299b16f-b949-4648-8033-7009cad0a986,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-01,install,attribute-aab15bb1-e6d9-4ca2-88a3-2a2659626ce3,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-26,install,attribute-e5bd8333-ef50-4189-b8d9-6124fcfce9ec,,,,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-19,install,attribute-49cbde88-51c1-4f9d-a17b-769056093c37,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
,,2022-05-15,install,attribute-4736a04e-709c-4bf7-8cbd-4ff9b97f71fa,,,,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
